CustomerID,Recency,Frequency,Monetary,Cluster,Segmento
13565.0,101,1,110.17999999999999,0,Ocasionales
13569.0,517,1,118.32,1,Perdidos
13570.0,68,1,239.49,0,Ocasionales
13571.0,124,5,983.75,0,Ocasionales
13575.0,1,1,147.41,0,Ocasionales
13576.0,61,8,3233.78,0,Ocasionales
13577.0,7,2,728.45,0,Ocasionales
13579.0,578,1,164.70000000000002,1,Perdidos
13581.0,284,1,118.0,1,Perdidos
13583.0,157,1,781.03,0,Ocasionales
13584.0,192,1,142.4,0,Ocasionales
13587.0,154,1,712.4,0,Ocasionales
13588.0,30,4,1043.85,0,Ocasionales
13590.0,4,2,513.41,0,Ocasionales
13591.0,184,1,340.9,0,Ocasionales
13592.0,67,2,138.39,0,Ocasionales
13593.0,163,1,559.85,0,Ocasionales
13596.0,243,1,285.44,1,Perdidos
13599.0,7,11,3283.43,0,Ocasionales
13601.0,6,1,373.2,0,Ocasionales
13602.0,184,1,428.89,0,Ocasionales
13606.0,60,3,280.53999999999996,0,Ocasionales
13610.0,68,2,235.2,0,Ocasionales
13611.0,32,1,535.08,0,Ocasionales
13614.0,32,1,302.15,0,Ocasionales
13617.0,5,1,131.10999999999999,0,Ocasionales
13623.0,91,2,342.84999999999997,0,Ocasionales
13626.0,341,1,257.23,1,Perdidos
13627.0,31,1,304.29,0,Ocasionales
13629.0,91,5,3604.0,0,Ocasionales
13630.0,127,3,984.6999999999999,0,Ocasionales
13631.0,336,1,52.5,1,Perdidos
13632.0,68,1,261.58,0,Ocasionales
13634.0,37,2,466.29,0,Ocasionales
13635.0,276,1,1071.03,1,Perdidos
13636.0,94,3,657.27,0,Ocasionales
13637.0,219,1,262.25,1,Perdidos
13642.0,128,1,354.8,0,Ocasionales
13643.0,122,3,519.44,0,Ocasionales
13645.0,33,1,252.1,0,Ocasionales
13649.0,486,1,197.8,1,Perdidos
13650.0,2,3,792.58,0,Ocasionales
13651.0,244,1,15.0,1,Perdidos
13652.0,547,1,308.8,1,Perdidos
13654.0,37,2,798.24,0,Ocasionales
13655.0,7,1,383.65,0,Ocasionales
13656.0,193,1,162.70000000000002,0,Ocasionales
13662.0,36,1,305.24,0,Ocasionales
13666.0,62,1,20.6,0,Ocasionales
13668.0,37,9,2249.39,0,Ocasionales
13672.0,39,2,186.39000000000001,0,Ocasionales
13673.0,153,1,213.6,0,Ocasionales
13675.0,34,1,178.38000000000002,0,Ocasionales
13678.0,34,1,232.6,0,Ocasionales
13680.0,121,3,3029.9700000000003,0,Ocasionales
13681.0,157,2,531.08,0,Ocasionales
13682.0,219,1,59.5,1,Perdidos
13685.0,62,5,2519.15,0,Ocasionales
13686.0,66,1,72.0,0,Ocasionales
13689.0,154,1,910.0,0,Ocasionales
13690.0,31,1,172.25,0,Ocasionales
13692.0,67,1,14.95,0,Ocasionales
13694.0,67,18,19940.56,2,Activos
13695.0,3,9,1724.47,0,Ocasionales
13697.0,334,1,151.29999999999998,1,Perdidos
13699.0,157,1,308.58000000000004,0,Ocasionales
13700.0,7,3,719.98,0,Ocasionales
13704.0,1,3,650.53,0,Ocasionales
13705.0,302,2,507.32,1,Perdidos
13706.0,70,1,330.79,0,Ocasionales
13709.0,182,8,3079.64,0,Ocasionales
13710.0,122,1,180.48,0,Ocasionales
13711.0,220,2,252.06,1,Perdidos
13712.0,160,1,228.84,0,Ocasionales
13715.0,224,5,1079.34,0,Ocasionales
13717.0,153,2,389.25,0,Ocasionales
13718.0,160,1,192.5,0,Ocasionales
13719.0,183,1,330.79,0,Ocasionales
13721.0,275,1,524.14,1,Perdidos
13722.0,311,1,1463.47,1,Perdidos
13723.0,189,1,199.85000000000002,0,Ocasionales
13725.0,162,2,1168.63,0,Ocasionales
13726.0,334,1,786.98,1,Perdidos
13727.0,30,2,333.48,0,Ocasionales
13728.0,275,2,377.7,1,Perdidos
13730.0,338,1,306.75,1,Perdidos
13731.0,160,2,610.59,0,Ocasionales
13732.0,30,1,491.86,0,Ocasionales
13736.0,243,1,374.37,1,Perdidos
13741.0,96,2,363.13,0,Ocasionales
13742.0,32,5,954.87,0,Ocasionales
13743.0,2,4,916.68,0,Ocasionales
13744.0,216,1,263.2,1,Perdidos
13747.0,698,1,79.6,1,Perdidos
13748.0,160,4,800.8,0,Ocasionales
13750.0,163,1,325.44,0,Ocasionales
13752.0,97,5,887.2900000000001,0,Ocasionales
13754.0,34,1,126.6,0,Ocasionales
13755.0,154,3,759.66,0,Ocasionales
13756.0,62,8,3326.6400000000003,0,Ocasionales
13758.0,101,5,1784.37,0,Ocasionales
13759.0,183,1,99.0,0,Ocasionales
13762.0,220,1,306.72,1,Perdidos
13763.0,154,1,1714.96,0,Ocasionales
13764.0,193,1,499.89,0,Ocasionales
13767.0,34,17,8407.1,2,Activos
13769.0,94,6,1670.8000000000002,0,Ocasionales
13771.0,184,3,2041.2,0,Ocasionales
13772.0,183,2,903.71,0,Ocasionales
13777.0,90,18,12215.31,2,Activos
13780.0,302,1,243.73000000000002,1,Perdidos
13781.0,282,1,127.84,1,Perdidos
13782.0,156,2,269.14,0,Ocasionales
13784.0,40,6,1123.47,0,Ocasionales
13786.0,517,1,230.39999999999998,1,Perdidos
13787.0,425,1,106.4,1,Perdidos
13790.0,213,1,348.8,1,Perdidos
13791.0,247,1,579.0,1,Perdidos
13792.0,245,1,120.95,1,Perdidos
13798.0,2,29,21790.46,2,Activos
13800.0,284,1,558.32,1,Perdidos
13801.0,245,1,324.8,1,Perdidos
13802.0,343,1,969.74,1,Perdidos
13804.0,91,4,862.25,0,Ocasionales
13805.0,306,1,500.24,1,Perdidos
13806.0,154,1,256.38,0,Ocasionales
13807.0,517,1,112.6,1,Perdidos
13808.0,155,4,1591.56,0,Ocasionales
13809.0,162,1,155.05,0,Ocasionales
13810.0,30,1,246.01,0,Ocasionales
13811.0,96,1,333.0,0,Ocasionales
13812.0,184,1,139.88,0,Ocasionales
13813.0,32,1,292.24,0,Ocasionales
13814.0,124,1,961.58,0,Ocasionales
13816.0,184,1,371.69,0,Ocasionales
13817.0,60,1,254.28,0,Ocasionales
13819.0,39,2,732.05,0,Ocasionales
13822.0,243,1,163.62,1,Perdidos
13823.0,93,1,650.42,0,Ocasionales
13824.0,7,3,1371.28,0,Ocasionales
13831.0,220,2,719.3,1,Perdidos
13833.0,279,1,384.8,1,Perdidos
13835.0,128,2,537.34,0,Ocasionales
13837.0,6,1,157.54000000000002,0,Ocasionales
13838.0,243,2,450.25,1,Perdidos
13841.0,341,1,85.0,1,Perdidos
13842.0,1,6,2137.09,0,Ocasionales
13845.0,184,1,312.98,0,Ocasionales
13846.0,37,1,252.53,0,Ocasionales
13848.0,124,2,640.0,0,Ocasionales
13850.0,306,1,1595.48,1,Perdidos
13851.0,216,2,2405.14,1,Perdidos
13854.0,2,11,3696.87,0,Ocasionales
13856.0,96,1,124.60000000000001,0,Ocasionales
13860.0,121,1,319.45,0,Ocasionales
13862.0,40,3,1026.16,0,Ocasionales
13863.0,190,1,305.78,0,Ocasionales
13865.0,1,2,277.44,0,Ocasionales
13867.0,122,2,561.3,0,Ocasionales
13868.0,302,2,3192.54,1,Perdidos
13869.0,125,1,1519.99,0,Ocasionales
13870.0,152,1,152.75,0,Ocasionales
13871.0,69,3,1392.0,0,Ocasionales
13873.0,3,3,389.6,0,Ocasionales
13875.0,39,2,724.85,0,Ocasionales
13876.0,154,1,122.7,0,Ocasionales
13880.0,188,4,837.74,0,Ocasionales
13881.0,37,9,9414.78,0,Ocasionales
13882.0,91,3,435.34000000000003,0,Ocasionales
13883.0,220,3,762.37,1,Perdidos
13884.0,32,5,787.6,0,Ocasionales
13885.0,280,1,107.65,1,Perdidos
13888.0,3,2,605.63,0,Ocasionales
13889.0,124,1,416.90000000000003,0,Ocasionales
13890.0,121,5,913.1500000000001,0,Ocasionales
13892.0,160,2,395.73,0,Ocasionales
13894.0,312,1,160.85,1,Perdidos
13895.0,30,2,1655.77,0,Ocasionales
13899.0,69,1,298.5,0,Ocasionales
13900.0,95,1,8.5,0,Ocasionales
13901.0,248,1,1561.0900000000001,1,Perdidos
13904.0,303,1,131.52,1,Perdidos
13908.0,97,3,1461.61,0,Ocasionales
13911.0,128,3,867.47,0,Ocasionales
13914.0,275,1,321.07,1,Perdidos
13917.0,339,1,65.38,1,Perdidos
13919.0,31,2,384.81,0,Ocasionales
13924.0,121,2,474.73,0,Ocasionales
13925.0,64,3,298.13,0,Ocasionales
13928.0,122,1,131.22,0,Ocasionales
13931.0,216,2,1237.53,1,Perdidos
13938.0,244,1,71.66,1,Perdidos
13939.0,343,1,184.5,1,Perdidos
13940.0,184,1,225.24,0,Ocasionales
13941.0,32,2,2123.16,0,Ocasionales
13947.0,215,1,90.6,1,Perdidos
13949.0,152,3,1359.04,0,Ocasionales
13950.0,160,1,179.30999999999997,0,Ocasionales
13952.0,189,1,1208.31,0,Ocasionales
13953.0,69,2,911.32,0,Ocasionales
13954.0,121,1,212.51,0,Ocasionales
13955.0,126,2,322.96,0,Ocasionales
13956.0,68,2,330.45,0,Ocasionales
13959.0,282,2,337.44,1,Perdidos
13962.0,129,1,117.6,0,Ocasionales
13963.0,253,3,548.86,1,Perdidos
13969.0,31,9,4016.98,0,Ocasionales
13971.0,31,2,703.36,0,Ocasionales
13975.0,122,5,2374.52,0,Ocasionales
13980.0,62,1,200.14,0,Ocasionales
13982.0,455,1,428.6,1,Perdidos
13983.0,1,7,1279.38,0,Ocasionales
13984.0,217,3,689.38,1,Perdidos
13985.0,1,8,3181.1,0,Ocasionales
13989.0,215,1,369.40999999999997,1,Perdidos
13990.0,67,1,311.3,0,Ocasionales
13992.0,91,1,76.8,0,Ocasionales
13993.0,32,2,845.3,0,Ocasionales
13994.0,182,2,924.21,0,Ocasionales
13995.0,129,1,310.45,0,Ocasionales
13999.0,30,5,1586.57,0,Ocasionales
14000.0,6,1,635.66,0,Ocasionales
14001.0,698,1,301.24,1,Perdidos
14002.0,187,1,224.79,0,Ocasionales
14004.0,246,2,957.0,1,Perdidos
14005.0,128,1,187.16,0,Ocasionales
14006.0,7,1,357.65,0,Ocasionales
14012.0,161,1,328.8,0,Ocasionales
14013.0,99,1,118.5,0,Ocasionales
14016.0,338,1,976.58,1,Perdidos
14019.0,305,1,416.24,1,Perdidos
14020.0,2,1,331.14,0,Ocasionales
14021.0,6,2,433.0,0,Ocasionales
14023.0,282,2,584.07,1,Perdidos
14024.0,64,2,327.7,0,Ocasionales
14027.0,62,1,104.82,0,Ocasionales
14029.0,154,1,302.46,0,Ocasionales
14030.0,32,7,1816.81,0,Ocasionales
14031.0,192,8,7549.67,0,Ocasionales
14032.0,7,5,1202.68,0,Ocasionales
14034.0,218,2,473.90999999999997,1,Perdidos
14035.0,30,1,300.32,0,Ocasionales
14037.0,425,1,111.8,1,Perdidos
14039.0,183,1,152.2,0,Ocasionales
14040.0,10,5,2148.57,0,Ocasionales
14044.0,284,1,173.74,1,Perdidos
14045.0,193,3,1251.75,0,Ocasionales
14047.0,163,3,647.37,0,Ocasionales
14048.0,162,1,409.93,0,Ocasionales
14049.0,248,1,226.93,1,Perdidos
14050.0,122,1,260.38,0,Ocasionales
14051.0,31,10,6933.570000000001,0,Ocasionales
14053.0,156,2,260.25,0,Ocasionales
14054.0,215,1,92.46,1,Perdidos
14056.0,36,11,3969.87,0,Ocasionales
14057.0,32,5,1160.15,0,Ocasionales
14060.0,71,6,1970.1200000000001,0,Ocasionales
14062.0,93,2,1965.5,0,Ocasionales
14064.0,6,3,722.87,0,Ocasionales
14067.0,154,2,374.7,0,Ocasionales
14071.0,122,3,307.11,0,Ocasionales
14073.0,153,1,151.04,0,Ocasionales
14075.0,213,1,316.78,1,Perdidos
14076.0,306,1,122.47,1,Perdidos
14077.0,66,2,227.9,0,Ocasionales
14078.0,67,3,491.46,0,Ocasionales
14079.0,156,1,375.1,0,Ocasionales
14080.0,153,1,45.599999999999994,0,Ocasionales
14081.0,70,2,934.52,0,Ocasionales
14082.0,425,1,182.25,1,Perdidos
14083.0,38,5,811.3,0,Ocasionales
14085.0,99,6,1338.71,0,Ocasionales
14087.0,152,1,194.42,0,Ocasionales
14088.0,278,4,12777.66,1,Perdidos
14092.0,276,4,1013.25,1,Perdidos
14096.0,61,6,19798.67,0,Ocasionales
14098.0,275,1,147.35,1,Perdidos
14099.0,33,4,1206.43,0,Ocasionales
14102.0,243,2,467.8,1,Perdidos
14104.0,126,1,104.95,0,Ocasionales
14107.0,246,3,1288.15,1,Perdidos
14108.0,91,1,306.58,0,Ocasionales
14110.0,2,6,2853.15,0,Ocasionales
14111.0,7,2,142.5,0,Ocasionales
14112.0,99,2,1365.42,0,Ocasionales
14113.0,182,1,471.9,0,Ocasionales
14114.0,38,1,191.39999999999998,0,Ocasionales
14116.0,64,4,1169.82,0,Ocasionales
14121.0,31,3,2251.67,0,Ocasionales
14125.0,30,1,1111.08,0,Ocasionales
14126.0,302,1,62.5,1,Perdidos
14127.0,94,2,572.11,0,Ocasionales
14128.0,62,1,331.96,0,Ocasionales
14129.0,121,3,519.91,0,Ocasionales
14132.0,4,7,2261.71,0,Ocasionales
14133.0,306,2,287.64,1,Perdidos
14135.0,40,10,3307.25,0,Ocasionales
14138.0,121,2,982.3800000000001,0,Ocasionales
14140.0,122,2,935.05,0,Ocasionales
14141.0,31,2,425.82000000000005,0,Ocasionales
14142.0,698,1,311.81,1,Perdidos
14145.0,187,3,2851.2,0,Ocasionales
14146.0,333,1,1225.16,1,Perdidos
14149.0,281,1,446.62,1,Perdidos
14150.0,244,1,352.46000000000004,1,Perdidos
14156.0,1,24,37347.95,2,Activos
14159.0,216,3,1231.43,1,Perdidos
14161.0,128,3,1110.52,0,Ocasionales
14163.0,65,1,909.6,0,Ocasionales
14165.0,99,1,122.53999999999999,0,Ocasionales
14167.0,10,1,148.35,0,Ocasionales
14171.0,305,1,363.79,1,Perdidos
14173.0,250,1,114.04,1,Perdidos
14174.0,183,1,134.46,0,Ocasionales
14175.0,31,1,2016.31,0,Ocasionales
14176.0,517,1,159.55,1,Perdidos
14177.0,216,2,191.33,1,Perdidos
14178.0,30,5,1243.56,0,Ocasionales
14180.0,61,11,2091.27,0,Ocasionales
14184.0,245,1,452.89,1,Perdidos
14185.0,10,1,197.65,0,Ocasionales
14188.0,91,4,1426.76,0,Ocasionales
14189.0,61,6,1974.68,0,Ocasionales
14191.0,64,5,1584.07,0,Ocasionales
14193.0,276,1,430.85,1,Perdidos
14194.0,31,4,1602.2,0,Ocasionales
14195.0,341,1,828.4,1,Perdidos
14199.0,220,1,185.39999999999998,1,Perdidos
14201.0,62,3,355.12,0,Ocasionales
14204.0,152,1,161.03,0,Ocasionales
14208.0,185,1,151.74,0,Ocasionales
14209.0,40,3,1017.23,0,Ocasionales
14210.0,254,2,668.61,1,Perdidos
14211.0,246,1,220.04000000000002,1,Perdidos
14212.0,32,1,1070.48,0,Ocasionales
14214.0,91,3,765.4,0,Ocasionales
14215.0,188,2,342.16,0,Ocasionales
14216.0,182,3,1046.3600000000001,0,Ocasionales
14217.0,40,9,973.6899999999999,0,Ocasionales
14219.0,213,1,89.94,1,Perdidos
14220.0,190,1,319.42,0,Ocasionales
14221.0,254,3,1102.8,1,Perdidos
14223.0,124,2,686.23,0,Ocasionales
14224.0,128,1,251.01999999999998,0,Ocasionales
14226.0,30,2,337.02000000000004,0,Ocasionales
14227.0,129,1,304.33000000000004,0,Ocasionales
14229.0,71,1,456.97,0,Ocasionales
14231.0,96,1,307.76,0,Ocasionales
14232.0,188,1,310.79,0,Ocasionales
14233.0,6,2,858.25,0,Ocasionales
14234.0,91,1,209.48,0,Ocasionales
14235.0,218,2,1538.31,1,Perdidos
14236.0,666,1,189.3,1,Perdidos
14237.0,698,1,161.0,1,Perdidos
14239.0,160,5,1161.3,0,Ocasionales
14240.0,91,1,663.49,0,Ocasionales
14241.0,96,1,213.70000000000002,0,Ocasionales
14243.0,129,5,1184.56,0,Ocasionales
14245.0,250,1,688.35,1,Perdidos
14246.0,129,1,449.64,0,Ocasionales
14247.0,191,1,136.76999999999998,0,Ocasionales
14250.0,32,3,1904.05,0,Ocasionales
14251.0,121,1,482.28000000000003,0,Ocasionales
14256.0,425,1,523.86,1,Perdidos
14257.0,125,4,2479.58,0,Ocasionales
14258.0,32,5,7609.18,0,Ocasionales
14262.0,61,3,1124.36,0,Ocasionales
14264.0,126,2,333.97,0,Ocasionales
14270.0,10,1,492.65000000000003,0,Ocasionales
14273.0,37,2,218.7,0,Ocasionales
14276.0,5,2,778.54,0,Ocasionales
14277.0,36,1,1637.43,0,Ocasionales
14282.0,122,4,1178.4,0,Ocasionales
14284.0,91,1,343.15,0,Ocasionales
14285.0,303,1,300.6,1,Perdidos
14286.0,37,1,2050.08,0,Ocasionales
14287.0,333,1,93.35,1,Perdidos
14288.0,67,1,426.6,0,Ocasionales
14289.0,7,2,225.78,0,Ocasionales
14290.0,276,1,728.5,1,Perdidos
14291.0,33,5,2478.31,0,Ocasionales
14292.0,2,4,1430.06,0,Ocasionales
14293.0,162,3,815.1700000000001,0,Ocasionales
14297.0,62,2,710.1,0,Ocasionales
14298.0,91,10,16044.25,2,Activos
14299.0,1,4,1647.72,0,Ocasionales
14304.0,340,1,383.45,1,Perdidos
14307.0,2,4,1895.36,0,Ocasionales
14309.0,30,5,1446.41,0,Ocasionales
14311.0,37,1,310.26,0,Ocasionales
14312.0,38,5,1047.19,0,Ocasionales
14315.0,126,3,652.35,0,Ocasionales
14317.0,184,1,508.58000000000004,0,Ocasionales
14320.0,40,1,352.51,0,Ocasionales
14321.0,71,1,326.82,0,Ocasionales
14326.0,37,1,183.85,0,Ocasionales
14329.0,38,1,578.02,0,Ocasionales
14331.0,156,1,79.0,0,Ocasionales
14332.0,245,1,466.3,1,Perdidos
14333.0,276,1,415.2,1,Perdidos
14334.0,69,3,1017.01,0,Ocasionales
14335.0,246,1,359.25,1,Perdidos
14336.0,130,2,764.45,0,Ocasionales
14338.0,338,1,8.25,1,Perdidos
14339.0,37,1,309.52,0,Ocasionales
14340.0,220,1,134.7,1,Perdidos
14341.0,128,3,688.81,0,Ocasionales
14342.0,122,1,91.03999999999999,0,Ocasionales
14344.0,99,4,604.13,0,Ocasionales
14345.0,334,1,108.97999999999999,1,Perdidos
14346.0,33,1,759.14,0,Ocasionales
14350.0,69,1,282.93,0,Ocasionales
14352.0,38,3,464.94000000000005,0,Ocasionales
14353.0,128,1,90.6,0,Ocasionales
14354.0,91,2,163.62,0,Ocasionales
14355.0,455,1,174.4,1,Perdidos
14360.0,122,4,2128.23,0,Ocasionales
14364.0,6,3,1763.8,0,Ocasionales
14367.0,34,9,4814.65,0,Ocasionales
14375.0,158,1,257.68,0,Ocasionales
14377.0,339,1,302.45,1,Perdidos
14383.0,184,2,1005.6,0,Ocasionales
14387.0,153,1,840.82,0,Ocasionales
14388.0,64,6,2281.92,0,Ocasionales
14389.0,215,2,1043.46,1,Perdidos
14390.0,6,3,1097.16,0,Ocasionales
14393.0,219,1,67.95,1,Perdidos
14395.0,61,6,2135.23,0,Ocasionales
14396.0,215,2,487.99,1,Perdidos
14397.0,5,8,1405.1,0,Ocasionales
14401.0,66,5,1718.14,0,Ocasionales
14403.0,189,3,1180.01,0,Ocasionales
14404.0,183,2,260.28,0,Ocasionales
14406.0,3,1,156.75,0,Ocasionales
14407.0,130,1,357.18,0,Ocasionales
14408.0,185,3,1459.14,0,Ocasionales
14409.0,94,3,519.6,0,Ocasionales
14410.0,124,4,354.21999999999997,0,Ocasionales
14411.0,312,1,1063.0,1,Perdidos
14413.0,364,1,122.7,1,Perdidos
14414.0,93,2,359.9,0,Ocasionales
14415.0,66,7,3283.72,0,Ocasionales
14418.0,182,1,897.35,0,Ocasionales
14419.0,62,4,607.66,0,Ocasionales
14420.0,335,1,387.52,1,Perdidos
14421.0,6,1,455.18,0,Ocasionales
14422.0,90,1,382.01,0,Ocasionales
14423.0,220,1,265.2,1,Perdidos
14426.0,130,3,1719.33,0,Ocasionales
14427.0,154,1,321.74,0,Ocasionales
14428.0,275,2,710.71,1,Perdidos
14431.0,70,1,470.36,0,Ocasionales
14432.0,32,3,671.28,0,Ocasionales
14434.0,62,3,552.0,0,Ocasionales
14436.0,305,1,89.06,1,Perdidos
14437.0,455,1,63.0,1,Perdidos
14438.0,192,1,131.9,0,Ocasionales
14440.0,333,2,1273.95,1,Perdidos
14441.0,90,2,646.26,0,Ocasionales
14443.0,312,2,608.4,1,Perdidos
14446.0,30,3,657.4,0,Ocasionales
14447.0,252,1,265.0,1,Perdidos
14448.0,424,1,102.35000000000001,1,Perdidos
14449.0,160,3,714.7,0,Ocasionales
14450.0,5,2,322.22,0,Ocasionales
14451.0,62,1,302.59,0,Ocasionales
14452.0,155,1,127.37,0,Ocasionales
14453.0,308,1,119.93,1,Perdidos
14456.0,32,3,1465.0,0,Ocasionales
14457.0,312,1,113.64,1,Perdidos
14459.0,157,1,1837.92,0,Ocasionales
14460.0,312,1,30.0,1,Perdidos
14462.0,33,7,1446.82,0,Ocasionales
14463.0,305,1,220.2,1,Perdidos
14465.0,70,3,1058.6200000000001,0,Ocasionales
14466.0,61,5,1832.45,0,Ocasionales
14472.0,65,3,651.16,0,Ocasionales
14473.0,311,1,85.0,1,Perdidos
14475.0,131,2,622.17,0,Ocasionales
14477.0,127,1,358.0,0,Ocasionales
14479.0,455,1,174.4,1,Perdidos
14482.0,91,3,827.27,0,Ocasionales
14483.0,283,1,137.1,1,Perdidos
14485.0,334,1,165.75,1,Perdidos
14487.0,32,2,555.3199999999999,0,Ocasionales
14488.0,276,1,1064.28,1,Perdidos
14491.0,667,1,127.2,1,Perdidos
14493.0,91,3,1602.54,0,Ocasionales
14495.0,64,1,40.599999999999994,0,Ocasionales
14496.0,343,2,538.8100000000001,1,Perdidos
14497.0,284,1,475.37,1,Perdidos
14498.0,188,1,147.02,0,Ocasionales
14499.0,191,1,126.02000000000001,0,Ocasionales
14500.0,2,2,305.85,0,Ocasionales
14501.0,96,1,184.28,0,Ocasionales
14502.0,183,3,943.53,0,Ocasionales
14503.0,182,2,770.87,0,Ocasionales
14504.0,68,2,408.15,0,Ocasionales
14505.0,67,4,2969.98,0,Ocasionales
14506.0,245,3,1250.45,1,Perdidos
14507.0,128,3,615.31,0,Ocasionales
14508.0,32,1,137.56,0,Ocasionales
14511.0,124,3,875.33,0,Ocasionales
14512.0,219,1,148.95999999999998,1,Perdidos
14514.0,10,2,907.49,0,Ocasionales
14515.0,220,3,1349.07,1,Perdidos
14517.0,183,1,78.0,0,Ocasionales
14518.0,184,1,174.37,0,Ocasionales
14520.0,121,1,105.60000000000001,0,Ocasionales
14522.0,124,1,482.07,0,Ocasionales
14524.0,122,2,321.95,0,Ocasionales
14525.0,32,2,1451.63,0,Ocasionales
14527.0,2,19,3456.48,2,Activos
14528.0,303,1,364.21999999999997,1,Perdidos
14529.0,62,1,261.62,0,Ocasionales
14530.0,155,3,1399.21,0,Ocasionales
14533.0,32,4,1062.08,0,Ocasionales
14534.0,3,10,2442.42,0,Ocasionales
14535.0,62,3,2864.19,0,Ocasionales
14538.0,184,1,281.75,0,Ocasionales
14540.0,284,1,195.9,1,Perdidos
14541.0,1,3,319.1,0,Ocasionales
14542.0,158,1,103.25,0,Ocasionales
14543.0,30,8,1633.68,0,Ocasionales
14546.0,221,2,1061.28,1,Perdidos
14547.0,182,3,957.6,0,Ocasionales
14548.0,4,1,326.4,0,Ocasionales
14549.0,343,1,289.24,1,Perdidos
14552.0,34,1,165.07,0,Ocasionales
14553.0,183,4,717.79,0,Ocasionales
14555.0,70,1,197.94,0,Ocasionales
14560.0,60,10,1027.95,0,Ocasionales
14561.0,127,1,222.07,0,Ocasionales
14562.0,61,8,1974.31,0,Ocasionales
14565.0,216,1,538.8000000000001,1,Perdidos
14567.0,337,1,800.76,1,Perdidos
14569.0,121,1,227.39,0,Ocasionales
14570.0,252,2,218.06,1,Perdidos
14572.0,182,1,135.05,0,Ocasionales
14573.0,36,4,1016.47,0,Ocasionales
14576.0,666,1,35.400000000000006,1,Perdidos
14577.0,364,1,346.90000000000003,1,Perdidos
14578.0,182,1,168.63,0,Ocasionales
14583.0,158,2,404.73,0,Ocasionales
14584.0,95,1,354.01,0,Ocasionales
14586.0,130,1,237.36,0,Ocasionales
14587.0,10,7,1293.47,0,Ocasionales
14589.0,639,1,39.75,1,Perdidos
14591.0,67,1,250.22,0,Ocasionales
14592.0,183,2,425.25,0,Ocasionales
14594.0,302,2,379.83,1,Perdidos
14595.0,92,1,141.75,0,Ocasionales
14597.0,339,1,165.1,1,Perdidos
14600.0,162,1,393.33000000000004,0,Ocasionales
14603.0,69,1,660.0,0,Ocasionales
14606.0,6,38,5057.57,2,Activos
14607.0,275,1,1000.0,1,Perdidos
14608.0,60,3,1198.2,0,Ocasionales
14616.0,37,1,158.4,0,Ocasionales
14618.0,193,1,211.8,0,Ocasionales
14619.0,129,1,394.44,0,Ocasionales
14620.0,342,1,235.35,1,Perdidos
14621.0,91,4,1482.66,0,Ocasionales
14622.0,127,1,320.58000000000004,0,Ocasionales
14623.0,153,2,367.52,0,Ocasionales
14624.0,31,1,210.25,0,Ocasionales
14626.0,94,2,1595.3,0,Ocasionales
14628.0,37,2,671.96,0,Ocasionales
14629.0,213,1,354.18,1,Perdidos
14636.0,275,1,309.66,1,Perdidos
14639.0,33,2,754.1,0,Ocasionales
14640.0,31,2,802.3100000000001,0,Ocasionales
14642.0,1,1,96.12,0,Ocasionales
14644.0,276,1,643.26,1,Perdidos
14645.0,99,2,597.09,0,Ocasionales
14646.0,3,28,87617.39,3,VIP Élite
14649.0,36,3,1098.21,0,Ocasionales
14651.0,6,2,654.6,0,Ocasionales
14653.0,121,4,1229.72,0,Ocasionales
14655.0,333,2,1173.47,1,Perdidos
14656.0,342,1,133.11,1,Perdidos
14657.0,156,2,222.86,0,Ocasionales
14658.0,243,1,124.01,1,Perdidos
14659.0,189,4,840.8199999999999,0,Ocasionales
14662.0,30,2,514.82,0,Ocasionales
14664.0,183,1,389.04,0,Ocasionales
14665.0,32,3,1498.44,0,Ocasionales
14667.0,69,13,4831.65,0,Ocasionales
14669.0,7,3,1269.99,0,Ocasionales
14670.0,252,2,411.53,1,Perdidos
14672.0,163,1,285.28000000000003,0,Ocasionales
14673.0,182,3,1044.94,0,Ocasionales
14676.0,122,2,933.6,0,Ocasionales
14680.0,64,7,13441.85,0,Ocasionales
14681.0,6,1,393.95,0,Ocasionales
14682.0,219,1,31.200000000000003,1,Perdidos
14684.0,128,2,519.26,0,Ocasionales
14688.0,4,10,3229.3,0,Ocasionales
14690.0,34,1,216.71,0,Ocasionales
14691.0,36,3,1619.94,0,Ocasionales
14696.0,3,5,1465.45,0,Ocasionales
14697.0,220,2,188.60999999999999,1,Perdidos
14698.0,121,1,157.16,0,Ocasionales
14699.0,97,1,109.13000000000001,0,Ocasionales
14700.0,153,2,1513.75,0,Ocasionales
14701.0,190,2,528.89,0,Ocasionales
14702.0,101,9,1666.21,0,Ocasionales
14704.0,5,1,110.12,0,Ocasionales
14708.0,126,3,1126.37,0,Ocasionales
14709.0,91,7,2611.89,0,Ocasionales
14710.0,31,1,172.91,0,Ocasionales
14711.0,93,4,964.91,0,Ocasionales
14712.0,61,1,495.6,0,Ocasionales
14713.0,61,7,1908.8999999999999,0,Ocasionales
14715.0,10,2,485.25,0,Ocasionales
14719.0,62,3,947.1,0,Ocasionales
14720.0,32,3,663.81,0,Ocasionales
14723.0,275,3,419.39,1,Perdidos
14727.0,69,1,268.58,0,Ocasionales
14729.0,698,1,313.49,1,Perdidos
14730.0,121,4,1378.02,0,Ocasionales
14731.0,36,1,127.66,0,Ocasionales
14732.0,2,7,2367.39,0,Ocasionales
